CLUSTER_GRUPO;CEP_RISCO;DS_MOD_PRC;MOD_PRC;DS_MOD_ADC;MOD_ADC;OFERTA;OFERTA_GERAL;OFERTA_DIGITAL;OFERTA_URA;OFERTA_PAP;OFERTA_OUTBOUND
G1;d. SEM RISCO;HVI3;R14;G1 - BHV;R19;12;12;12;12;12;12
G1;d. SEM RISCO;HVI3;R14;G1 - BHV;R20;12;12;12;12;12;12
G1;d. SEM RISCO;HVI3;R14;Restritivos;y. Sem Rest;8;8;8;8;8;8
G1;d. SEM RISCO;HVI3;R14;Restritivos;z. Com Rest;5;5;5;5;5;5
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R01;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R02;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R03;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R04;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R05;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R06;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R07;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R08;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R09;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R10;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R11;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R12;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R13;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R14;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R15;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R16;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R17;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R18;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R19;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;G1 - BHV;R20;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R15;Restritivos;y. Sem Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R15;Restritivos;z. Com Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R01;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R02;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R03;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R04;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R05;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R06;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R07;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R08;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R09;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R10;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R11;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R12;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R13;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R14;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R15;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R16;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R17;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R18;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R19;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;G1 - BHV;R20;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R16;Restritivos;y. Sem Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R16;Restritivos;z. Com Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R01;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R02;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R03;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R04;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R05;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R06;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R07;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R08;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R09;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R10;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R11;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R12;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R13;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R14;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R15;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R16;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R17;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R18;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R19;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;G1 - BHV;R20;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R17;Restritivos;y. Sem Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R17;Restritivos;z. Com Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R01;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R02;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R03;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R04;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R05;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R06;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R07;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R08;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R09;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R10;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R11;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R12;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R13;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R14;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R15;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R16;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R17;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R18;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R19;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;G1 - BHV;R20;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R18;Restritivos;y. Sem Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R18;Restritivos;z. Com Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R01;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R02;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R03;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R04;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R05;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R06;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R07;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R08;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R09;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R10;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R11;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R12;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R13;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R14;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R15;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R16;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R17;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R18;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R19;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;G1 - BHV;R20;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R19;Restritivos;y. Sem Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R19;Restritivos;z. Com Rest;5;0;0;0;0;0
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R01;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R02;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R03;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R04;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R05;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R06;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R07;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R08;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R09;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R10;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R11;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R12;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R13;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R14;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R15;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R16;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R17;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R18;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R19;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;G1 - BHV;R20;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R20;Restritivos;y. Sem Rest;5;5;5;0;5;5
G1;d. SEM RISCO;HVI3;R20;Restritivos;z. Com Rest;5;0;0;0;0;0
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R01;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R02;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R03;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R04;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R05;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R06;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R07;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R08;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R09;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R10;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R11;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R12;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R13;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R14;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R15;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R16;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R17;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R18;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R19;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;G1 - BHV;R20;12;12;12;0;12;12
G1;d. SEM RISCO;HVI3;R99;Restritivos;y. Sem Rest;5;0;0;0;0;0
G1;d. SEM RISCO;HVI3;R99;Restritivos;z. Com Rest;5;0;0;0;0;0
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R01;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R02;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R03;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R04;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R05;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R06;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R07;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R08;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R09;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R10;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R11;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R12;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R13;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R14;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R15;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R16;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R17;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R18;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R19;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R01;G1 - BHV;R20;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R01;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R02;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R03;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R04;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R05;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R06;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R07;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R08;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R09;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R10;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R11;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R12;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R13;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R14;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R15;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R16;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R17;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R18;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R19;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R02;G1 - BHV;R20;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R01;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R02;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R03;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R04;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R05;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R06;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R07;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R08;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R09;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R10;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R11;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R12;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R13;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R14;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R15;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R16;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R17;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R18;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R19;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R03;G1 - BHV;R20;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R01;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R02;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R03;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R04;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R05;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R06;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R07;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R08;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R09;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R10;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R11;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R12;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R13;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R14;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R15;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R16;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R17;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R18;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R19;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R04;G1 - BHV;R20;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R01;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R02;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R03;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R04;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R05;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R06;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R07;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R08;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R09;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R10;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R11;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R12;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R13;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R14;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R15;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R16;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R17;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R18;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R19;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R05;G1 - BHV;R20;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R01;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R02;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R03;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R04;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R05;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R06;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R07;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R08;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R09;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R10;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R11;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R12;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R13;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R14;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R15;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R16;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R17;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R18;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R19;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R06;G1 - BHV;R20;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R01;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R02;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R03;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R04;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R05;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R06;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R07;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R08;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R09;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R10;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R11;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R12;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R13;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R14;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R15;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R16;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R17;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R18;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R19;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R07;G1 - BHV;R20;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R01;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R02;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R03;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R04;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R05;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R06;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R07;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R08;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R09;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R10;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R11;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R12;15;15;15;15;15;15
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R13;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R14;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R15;12;12;12;12;12;12
G2;d. SEM RISCO;HVI3;R08;G1 - BHV;R16;12;12;12;12;12;12
